id,ret
171,"""排空燃油步骤：\n1. 打开油箱盖，用市售手动虹吸管将油箱内燃油排入合格汽油容器，然后装回油箱盖。<PIC>\n2. 取下盖板①，松开化油器浮子室放油螺丝，排空化油器内燃油。<PIC>\n3. 将燃油开关旋钮置于“关闭”位置，启动发动机直至自行停机，以燃烧完化油器内剩余燃油。\n注意：燃油高度易燃且有毒；如有溢出应立即擦拭。"", [""Manual18_66"", ""Manual18_67""]"
172,"""使用该发电机为对电压敏感的精密设备供电前，应先咨询该精密设备的供应商；此类设备可能需要比便携式发电机更稳定的电压供应。"", []"
173,"""拖曳速度：最低操控速度，几乎不加油门，艇体沉入水中，无尾流；用于靠岸、停靠码头或接近物体，技巧是低速直行、转向和满舵360°转向。<PIC> 半滑航速度：中等速度，艇首略微抬离水面但仍在水中行驶，会产生尾流；手册说明其转向方式与滑航速度不同。<PIC> 滑航速度：较快速度，艇体更平稳，在水面滑行并产生尾流；用于高速操作训练，涉及油门控制、转向、重心转移与侧滑，速度越快停车距离越长，过度转向可能侧滑。<PIC>"", [""Manual40_1"", ""Manual40_2"", ""Manual40_3""]"
174,"""深水登艇与平衡应先在近岸练习，熟练后再到开阔水域；练习时不要启动发动机，在水深至少齐胸的水域让艇漂浮，并将熄火绳系在手腕上。步骤：1. 游至艇尾，双手放在登艇平台上，单手抓住扶手。<PIC> 2. 将身体拉到平台上成跪姿，再移至座位跨坐。<PIC> 3. 将熄火绳系在手腕上并把卡扣安装到熄火开关；双手紧握车把，双脚放入脚坑。<PIC> 反复练习登艇与平衡，直到全过程能保持良好平衡。"", [""Manual40_13"", ""Manual40_14"", ""Manual40_15""]"
175,"""滑航速度下急转弯要点：转向时必须配合加油门，避免松油后艇体失去对车把的响应；不要把车把转得过度，否则艇体可能侧滑，进水减少、转向推力下降，反而无法更急转弯；若发生侧滑，应将车把转回较小角度以恢复正常转向。练习时先从低速、平缓转向开始，左右画椭圆，再逐步提高速度、减小转弯半径，并练习圆圈和8字路线，切勿急于求成。<PIC><PIC>"", [""Manual40_26"", ""Manual40_27""]"
176,"""要保持操控性和稳定性：1. 用油门与车把配合转向，转弯时必须保持加油门；松开油门后转向能力会迅速下降，艇体可能不再响应车把。<PIC> 2. 大椭圆转弯：逐渐加速至半滑航速度，保持速度平稳，分别练习右转、左转，再完成完整椭圆。<PIC> 3. 绕圈：先以稳定速度绕大圈，再逐渐缩小圈径，左右方向都要练习。<PIC> 4. 8字行驶：先完成大8字路线，再重复练习并逐步缩小尺寸。<PIC> 5. 在半滑航速度急转弯时，转向同时要加大油门。"", [""Manual40_20"", ""Manual40_22"", ""Manual40_23"", ""Manual40_24""]"
177,"""中低速转弯时，车把要与油门配合：转动车把会改变尾部喷嘴角度，但转向速度和方向取决于喷射推力；除拖曳速度外，转向时必须始终加油门。半滑航速度下应逐渐加速并保持速度平稳再转向；绕圈时保持速度不变，再逐渐缩小圈径。若松开油门，转向能力会迅速下降，艇体可能不再响应车把；需要逐渐重新加油门恢复操控。中低速急转弯时，应同时加大油门。<PIC>"", [""Manual40_20""]"
178,"""拖曳速度是最低操控速度，几乎不加油门，艇体沉入水中且无尾流。<PIC> 操作时：先登艇并观察周围人员、物体和其他船只；启动发动机后直线行驶；转弯时不加油门，按约15–21米（50–70英尺）的大8字路线练习，以保持动作平顺。<PIC> 还可将车把向任一方向转到最大，做360°转向，并分别练习顺时针和逆时针，熟悉艇体对车把动作的响应。"", [""Manual40_1"", ""Manual40_19""]"
179,"""全加速行驶需停车时，松开油门手柄，让摩托艇靠水阻减速并滑行至停止；本艇没有独立制动系统。发动机减速后，艇体对车把响应会下降，需到拖曳速度后再转向；若不确定能否在障碍物前停下，应加油门并转向避让。从全速松油门或停发动机到完全停止约需90米（300英尺），具体受载重、水面和风向影响；握紧RiDE手柄减速可使停车距离约缩短30%。<PIC><PIC>"", [""Manual40_25"", ""Manual40_21""]"
180,"""为避免碰撞：持续观察周围人员、物体及其他船只，留意影响视线或遮挡视野的情况 <PIC>；以安全速度谨慎驾驶，并保持安全距离。不要紧跟其他摩托艇或船只，不要靠近他人喷水或溅水，避开水下障碍物和浅水区。避免急转弯、快速减速等让他人难以避让或判断方向的操作。尽早采取避让行动，记住摩托艇和其他船只没有刹车；EX Deluxe 的 RiDE 系统也不是用于规避危险的制动装置。转向避让时不要松开油门，转向需要油门动力。启动前务必检查油门和转向操控是否正常，并遵守航行规则与当地法规。"", [""Manual40_0""]"
181,"""发动机停机步骤：1. 将油门手柄完全向左推。<PIC> 2. 将发动机开关置于“OFF”位置。<PIC> 3. 将燃油开关手柄置于“OFF”位置。<PIC>"", [""Manual31_16"", ""Manual31_17"", ""Manual31_18""]"
182,"""手册片段未提供“核心部件”的完整清单。已提到的主要部件/控制件包括：发动机、水泵泵体、接头、软管、卡箍、滤网、机油警告系统、发动机开关、油门手柄、燃油开关手柄、阻风门手柄和反冲启动器。"", []"
183,"""清洗油箱滤网步骤：1. 拆下油箱盖及油箱滤网（①油箱盖，②油箱滤网）。2. 用溶剂清洗滤网，损坏则更换。3. 擦干滤网后装回。4. 务必拧紧油箱盖。操作时严禁在吸烟或明火附近使用或靠近燃油及溶剂。<PIC>"", [""Manual31_32""]"
184,"""安全排放燃油时，严禁在吸烟或明火附近操作。步骤：1. 停止发动机；2. 将燃油开关手柄置于“OFF”；3. 拆下燃油开关杯及垫片；4. 用溶剂清洗开关杯并擦干；5. 检查垫片，损坏则更换；6. 重新安装垫片及燃油开关杯，并务必拧紧。<PIC>"", [""Manual31_31""]"
185,"""水泵无法抽水可按以下顺序诊断处理：1. 启动前确认泵内已注满水；水泵应放在稳固平面并尽量靠近水源，吸程越高，注水时间越长、出水量越小。2. 检查接头安装时垫片是否到位，软管是否牢固，否则会进气导致无法抽水。<PIC><PIC> 3. 检查注水螺塞或放水螺塞是否松动，松动则拧紧。4. 检查软管接头或卡箍是否松动，松动则拧紧。5. 检查是否漏水，重新拧紧螺栓、螺塞、卡箍及软管接头，必要时更换O形圈和/或垫片。<PIC> 6. 若O形圈或垫片损坏，应更换；若机械密封损坏，应咨询经销商。"", [""Manual31_3"", ""Manual31_4"", ""Manual31_24""]"
186,"""设置日期：按菜单键进入设备菜单，显示 PROG 后按 + 或 - 选择 DATE，按选择键；年份闪烁时按 + 或 - 调整年份并按选择键；再依次调整月份、日期，每次按选择键，最后保存并退出。<PIC>\n设置时间：按菜单键进入设备菜单，显示 PROG 后按 + 或 - 选择 TIME，按选择键；按 + 或 - 选择 12 小时制或 24 小时制并按选择键；再按 + 或 - 调整小时、分钟，每次按选择键，最后按选择键保存并退出。<PIC>"", [""Manual36_43"", ""Manual36_42""]"
187,"""系统运行：按“模式”键循环切换，直到所需模式显示并保持激活。可选模式包括：自动（按需自动选择供暖或制冷）、供暖（仅控制供暖）、制冷（仅控制制冷）、应急供暖（仅适用于带辅助加热的热泵，不使用压缩机）、关闭（供暖/制冷关闭；若风扇为开启或循环仍可运行）。可用模式因型号和系统设置而异；供暖/制冷指示灯可能因压缩机保护闪烁5分钟。<PIC>\n风扇运行：按“风扇”键循环切换，直到所需模式显示并保持激活。自动：仅在供暖或制冷系统运行时启动；开启：持续运行；循环：随机运行约33%的时间。可用风扇模式因系统设置而异。<PIC>"", [""Manual36_29"", ""Manual36_30""]"
188,"""可每天设置4个时段，工作日和周末可设置不同参数；建议使用预设设置以降低供暖/制冷能耗：起床、离家、回家、睡眠，其中离家和睡眠通常设置为节能温度。<PIC> 调整步骤：按菜单键 <PIC>，显示 PROG 后按选择键；显示“开启”后按选择键；用 +/− 选择要编辑的日期或日期组并按选择键；选择起床/离家/回家/睡眠时段并按选择键；保持该时段开启，或按 + 后按选择键关闭；用 +/− 调整开始时间并按选择键；再调整供暖设定温度和制冷设定温度并分别按选择键。<PIC> 对其余时段重复，完成后按主页键保存并返回主界面。<PIC>"", [""Manual36_31"", ""thermostat_04"", ""thermostat_05"", ""thermostat_06""]"
189,"""按“+”或“-”将温度调到所需设定值即可，无需其他操作；新的设定温度会保持到下一个预定时间段开始，不会更改已编程日程。若要取消临时保持，按“+”或“-”，然后按“取消”键。<PIC>"", [""Manual36_32""]"
190,"""出现警报图标时，应进入菜单查看警报，获取错误/警报代码；查看后主界面警报符号会保留直至清除。根据错误代码对照警报代码表确定问题。暂态警报若在警报菜单中取消，7天后会再次显示；也可选择取消警报。"", []"
191,"""热泵接线时，将每根已标记电线接到新温控器上相同字母的端子；若插入困难，可按对应端子旁按钮。<PIC> 若标签不匹配，按热泵备用接线处理：R滑动开关保持向上（1根电线）；若旧温控器同时有V和VR，停止并联系专业安装人员；若有单独O和B线，将B线接至C端子，若C端子已有线则停止并联系专业安装人员；若有Y1、W1和W2线，也停止并联系专业安装人员。<PIC>"", [""Manual36_35"", ""Manual36_36""]"
192,"""安全更换步骤：\n1. 为保护人身和设备安全，先在断路器箱或控制供暖/制冷系统的开关处关闭电源。\n2. 从UWP底座上拆下温控器。\n3. 在温控器背面装入两节AA碱性电池，建议使用碱性电池。<PIC>\n4. 将温控器对准UWP底座并用力卡入到位。<PIC>\n5. 打开电源。<PIC>\n6. 若两分钟内完成更换，无需重新设置时间和日期；其他设置会永久存储，无需电池供电。电池低电量图标出现时应立即更换；即使未出现，也应每年更换一次或离家超过一个月前更换。"", [""Manual36_22"", ""Manual36_23"", ""Manual36_24""]"
193,"""标签与端子不匹配时，不要按线色随意接线。先拍照记录旧端子字母，拆除跨接线，并在断开时按旧端子字母给每根线贴标签。然后按系统类型使用备用接线图：常规系统按图接线 <PIC>；若需同时接R和Rc，或旧温控器有R和RH，将R滑动开关拨到向下位置，R线接Rc端子，RH线接R端子；仅1根C/C1接C端子，若有2根C/C1则分别用电工胶带包裹且不连接。热泵系统按备用接线图接线 <PIC>；R滑动开关保持向上位置；若旧温控器同时有V和VR，或有Y1、W1和W2，应停止并联系专业安装人员。接好后每个端子只插一根线，轻拉确认牢固，并确认接线与拍摄照片记录一致。"", [""Manual36_34"", ""Manual36_36""]"
194,"""可按以下情况排查：\n1. 屏幕空白：若使用电池供电，确认已正确安装全新 AA 碱性电池。\n2. 无法切换至制冷模式：检查系统设置选项 220，确保设置为 1 或 2。\n3. 需要供暖时风扇不启动：检查系统设置选项 205，确保与供暖设备匹配。\n4. 制冷模式下供暖系统运行：检查系统设置选项 200 或 218，确保与供暖和制冷设备匹配。\n5. 供暖或制冷系统无响应：将系统设为供暖，确保温度设定高于室内温度；检查断路器并必要时复位；确认系统电源开关已打开、炉门紧闭；等待 5 分钟。\n6. 屏幕上“供暖开启/制冷开启”闪烁：压缩机保护功能已启动，等待 5 分钟让系统安全重启。\n7. 热泵供暖吹冷风或制冷吹热风：检查系统设置选项 200 或 218，确保与供暖和制冷设备匹配。"", []"
195,"""处理器单元的关键组件包括：正面：状态指示灯（白色表示已开机，红色表示待机模式）、AUX端口、HDMI输出端口。<PIC> 背面：HDMI电视端口、HDMI PS4端口、USB端口、DC IN 12V接口、通风口。<PIC>"", [""Manual38_1"", ""Manual38_2""]"
196,"""手册中提到的耳机包括立体声耳机，以及立体声头戴设备（另售）；立体声耳机带耳塞。<PIC> 耳塞出厂已安装M号，可更换为S号或L号。取下时，旋转耳塞后拔下；安装时请牢固装好，防止使用中意外脱落。<PIC>"", [""Manual38_3"", ""Manual38_4""]"
