id,question,gpt55_product,current_product,gpt55_manual,current_manual,gpt55_top1_key,current_top1_key,top1_same,retrieval_set_same,overlap_count,gpt55_retrieval_count,current_retrieval_count,gpt55_toc_like_top2,current_toc_like_top2,gpt55_answer_not_provided,current_answer_not_provided,gpt55_top1_preview,current_top1_preview
365,How can you replace the mower belt of a lawn mower?,Riding lawn mower,Riding lawn mower,英文汇总手册.txt,英文汇总手册.txt,"(19, 84168, 85397)","(19, 85555, 85802)",False,False,0,4,10,False,False,False,False,"# Replacing the Mower Belt 1. Park the machine on a level surface, disengage the blade-control switch (PTO), and engage the parking brake. 2. Shut off the engine, remove the key, and wait for all moving parts to stop before leaving the operating position. 3. Lower the mower to the $76\,\mathsf{m m}$","2. Shut off the engine, remove the key, and wait for all moving parts to stop before leaving the operating position. 3. Remove the mower belt; refer to Replacing the Mower Belt (page 56) . 4. Raise the machine and support it with jack stands."
366,How can you set up control of a over-the-range microwave?,Over-the-Range Microwave,Over-the-Range Microwave,英文汇总手册.txt,英文汇总手册.txt,"(16, 7, 1956)","(16, 0, 226)",False,False,0,4,10,False,False,False,False,"# Over-the-Range Microwave Use and Care Manual ForModels:HMV9302,HMV9305,HMV9306,HMV9307 PLEASE READ ENTIRE INSTRUCTIONS BEFORE PROCEEDING IMPORTANT: Save these instructions for the local electrical inspector's use. INSTALLER:Please leave these Installation Instructions with this unit for the owner.","<PIC> # Over-the-Range Microwave Use and Care Manual ForModels:HMV9302,HMV9305,HMV9306,HMV9307 PLEASE READ ENTIRE INSTRUCTIONS BEFORE PROCEEDING IMPORTANT: Save these instructions for the local electrical inspector's use."
367,How can you set the light timer of a over-the-range microwave?,Over-the-Range Microwave,Over-the-Range Microwave,英文汇总手册.txt,英文汇总手册.txt,"(16, 22040, 22496)","(16, 24114, 24345)",False,False,0,4,9,False,False,False,False,"# HELP The Help pad displays feature information and helpful hints. Press Help, then select a key pad. Example: To learn about the Popcorn feature. <PIC> # CLOCK This oven includes a 12-hourclock. Example:To set 8:00AM <PIC> KITCHEN TIMER You can use your microwave oven as a timer.Usethe Timer for t","# LIGHT TIMER You can set the Lo Light to turn on and off automatically atanytime.The light will come on at the low setting the sametime everyday and turnoff at a set time until reset Example: Turn on 2:00 AM, turn off 7:00 AM."
368,How can you set yout favorite recipe with a over-the-range microwave?,Over-the-Range Microwave,Over-the-Range Microwave,英文汇总手册.txt,英文汇总手册.txt,"(16, 24968, 25877)","(16, 25510, 25766)",False,False,0,4,9,False,False,False,False,# HOLDWARM You can keep cooked food warm in your microwave oven for up to 99 minutes and 59 seconds.Youcanuse Hold Warm by itself or to follow a cooking cycle automatically Example: To use Hold Warm. <PIC> <PIC> To make Hold Warm automatically follow another cycle: · While you are programming the co,"FAVORITE RECIPE Favorite Recipe lets you recall one cooking instruction previously placed in memory and begin cooking quickly Example: To program cooking for 2 minutes <PIC> Example: To recall the custom recipe <PIC> ·When the cook time is over, you"
369,How can you reheat food with a over-the-range microwave?,Over-the-Range Microwave,Over-the-Range Microwave,英文汇总手册.txt,英文汇总手册.txt,"(16, 31240, 32108)","(16, 31649, 31871)",False,False,1,4,8,False,False,False,False,"# NOTE: ·Before baking,pierce potato withfork several times. ·After baking,let stand for 5 minutes. COOK (SENSOR) COoK lets you heat common microwave-prepared foods without needing to program times and Power Levels. COOK has preset power for 3 food categories: Frozen Entree, Casserole and Rice. Exam",·Recommended amounts: <PIC> NOTE: Use only long grain rice with sensor cook program. Seepage 27 to cook other types of rice REHEAT(SENSOR) Reheat lets you heat foods without needing to program times and Power Levels.
370,How can you use auto defrost of a over-the-range microwave?,Over-the-Range Microwave,Over-the-Range Microwave,英文汇总手册.txt,英文汇总手册.txt,"(16, 32110, 32722)","(16, 32110, 32355)",False,False,0,4,8,False,False,False,False,# AUTO DEFROST Your microwave oven is preset with three defrost sequences.Using AUTO DEFROST is the best way to defrost frozen foods. The Auto Defrost Chart on pages 19-20 provides some basic guidelines for using the three defrost sequences. <PIC> Example: To defrost 1.2 Ibs. of ground beef. <PIC> N,# AUTO DEFROST Your microwave oven is preset with three defrost sequences.Using AUTO DEFROST is the best way to defrost frozen foods. The Auto Defrost Chart on pages 19-20 provides some basic guidelines for using the three defrost sequences.
371,How can you clean the grease filter of a over-the-range microwave?,Over-the-Range Microwave,Over-the-Range Microwave,英文汇总手册.txt,英文汇总手册.txt,"(16, 44414, 44948)","(16, 44414, 44644)",False,False,0,4,8,False,False,False,False,"# CLEANING THE GREASE FILTER The grease filter should be removed and cleaned often, at least once a month. 1.To remove grease filter,slide filter totheside.Pull filter downward and pushto the other side.Thefilter will dropout. <PIC> 2.Wash in dishwasher or soak grease filter in hot water and a mild ","# CLEANING THE GREASE FILTER The grease filter should be removed and cleaned often, at least once a month. 1.To remove grease filter,slide filter totheside.Pull filter downward and pushto the other side.Thefilter will dropout."
372,How can you replace the charcoal filter of a over-the-range microwave?,Over-the-Range Microwave,Over-the-Range Microwave,英文汇总手册.txt,英文汇总手册.txt,"(16, 45064, 46041)","(16, 45064, 45318)",False,False,0,4,8,False,False,False,False,"# CHARCOAL FILTER REPLACEMENT If your oven is vented inside, the charcoal filter should be replaced every 6 to 12 months,and more often if nec essary.The charcoal filter cannot be cleaned. 1. Unplug the oven or turn off power at the main power supply. 2. Remove the two vent grill mounting screws. (2","# CHARCOAL FILTER REPLACEMENT If your oven is vented inside, the charcoal filter should be replaced every 6 to 12 months,and more often if nec essary.The charcoal filter cannot be cleaned. 1. Unplug the oven or turn off power at the main power supply."
373,How can you replace the oven light of a over-the-range microwave?,Over-the-Range Microwave,Over-the-Range Microwave,英文汇总手册.txt,英文汇总手册.txt,"(16, 46137, 46670)","(16, 46043, 46265)",False,False,0,4,6,False,False,False,False,"# OVEN LIGHT REPLACEMENT 1. Unplug oven or turn off power at the main power sup ply. 2. Remove the vent cover mounting screws. (2 middle screws) 3. Tip the cover forward, then lift out to remove. <PIC> 4. Remove bulb holder <PIC> 5. Lift up the bulb holder <PIC> 6.Replace bulb with a 30 or 40 watt a","# CAUTION To avoid personal injury or property damage,wear gloves when replacing light bulb # OVEN LIGHT REPLACEMENT 1. Unplug oven or turn off power at the main power sup ply. 2. Remove the vent cover mounting screws."
374,How can you set the PCI Express 3.0 x16 slots of a motherboard?,Motherboard,Motherboard,英文汇总手册.txt,英文汇总手册.txt,"(17, 19743, 20346)","(17, 19743, 19956)",False,False,1,4,5,False,False,False,False,"# 1.5.4 PCI Express ${\bf3.0\,x16}$ slots This motherboard has three PCI Express $3.0\,\mathsf{x}16$ slot that supports PCI Express 3.0 x16 graphic cards complying with the PCI Express specifications. <PIC> • In single VGA card mode, use the PCIe $3.0\times16_{-}1$ slot (gray) for a PCI Express x16 ","# 1.5.4 PCI Express ${\bf3.0\,x16}$ slots This motherboard has three PCI Express $3.0\,\mathsf{x}16$ slot that supports PCI Express 3.0 x16 graphic cards complying with the PCI Express specifications."
375,How can you set the jumpers of a motherboard?,Motherboard,Motherboard,英文汇总手册.txt,英文汇总手册.txt,"(17, 3879, 4809)","(17, 8171, 8433)",False,False,0,4,9,False,False,False,False,# Chapter 1: Product introduction 1.1 Before you proceed...................................................................... 1-1 1.2 Motherboard overview.................................................................. 1-1 1.3 Central Processing Unit (CPU).........................................,"It includes descriptions of the switches, jumpers, and connectors on the motherboard. • Chapter 2: BIOS information This chapter discusses changing system settings through the BIOS Setup menus. Detailed descriptions for the BIOS parameters are also provided."
376,How can you set the rear panel connectors of a motherboard?,Motherboard,Motherboard,英文汇总手册.txt,英文汇总手册.txt,"(17, 12444, 12760)","(17, 21877, 22098)",False,False,1,4,9,False,False,False,False,# 1.2.2 Screw holes Place nine screws into the holes indicated by circles to secure the motherboard to the chassis. Do not over tighten the screws! Doing so can damage the motherboard. <PIC> Place this side towards the rear of the chassis # 1.2.3 Motherboard layout <PIC> 1.2.4 Layout contents <PIC>,# 1.7 Connectors # 1.7.1 Rear panel connectors <PIC> 1. PS/2 Mouse/Keyboard combo port. This port connects to a PS/2 mouse or PS/2 keyboard. 2. Display Port . This port is for a Display Port-compatible devices.
377,How can you set the onboard LED of a motherboard?,Motherboard,Motherboard,英文汇总手册.txt,英文汇总手册.txt,"(17, 32944, 33358)","(17, 32944, 33132)",False,False,0,4,4,False,False,False,False,"# 1.8 Onboard LED # 1. Standby Power LED (SB_PWR) The motherboard comes with a standby power LED that lights up to indicate that the system is ON, in sleep mode, or in soft-off mode. This is a reminder that you should shut down the system and unplug the power cable before removing or plugging in any","# 1.8 Onboard LED # 1. Standby Power LED (SB_PWR) The motherboard comes with a standby power LED that lights up to indicate that the system is ON, in sleep mode, or in soft-off mode."
